node_id,fraud_score,if_score,lof_score,heuristic_score,risk_level,is_anomaly
acc_M1305388409,0.44276,0.207725,0.873208,0.0,MEDIUM,0
acc_C515161490,0.442759,0.33084,0.734702,0.0,MEDIUM,0
tx_39819,0.442758,0.260368,0.68273,0.35,MEDIUM,0
tx_48319,0.442757,0.289864,0.780795,0.0,MEDIUM,0
acc_M544115766,0.442755,0.241679,0.834999,0.0,MEDIUM,0
tx_1577,0.442754,0.160828,0.925953,0.0,MEDIUM,0
acc_M839654286,0.442751,0.218041,0.861581,0.0,MEDIUM,0
acc_C1525789217,0.44275,0.338075,0.726542,0.0,MEDIUM,0
tx_26939,0.442749,0.166777,0.919249,0.0,MEDIUM,0
acc_M103101169,0.442749,0.246712,0.829321,0.0,MEDIUM,0
acc_C1553967601,0.442749,0.187174,0.727552,0.45,MEDIUM,0
tx_23099,0.442747,0.243356,0.833091,0.0,MEDIUM,0
acc_M599228787,0.442747,0.196744,0.88553,0.0,MEDIUM,0
acc_M388092920,0.442745,0.230158,0.847935,0.0,MEDIUM,0
tx_22549,0.442745,0.149689,0.938462,0.0,MEDIUM,0
acc_C1309656639,0.442742,0.176698,0.739319,0.45,MEDIUM,0
acc_M1455358576,0.442741,0.228055,0.850291,0.0,MEDIUM,0
acc_M1106469683,0.442739,0.232625,0.845144,0.0,MEDIUM,0
tx_16951,0.442739,0.301784,0.63609,0.35,MEDIUM,0
acc_C278315696,0.442736,0.373777,0.48009,0.55,MEDIUM,0
acc_C988503,0.442734,0.323567,0.742821,0.0,MEDIUM,0
acc_M426999695,0.442733,0.212803,0.86743,0.0,MEDIUM,0
acc_C927422531,0.442732,0.268979,0.597978,0.55,MEDIUM,0
acc_M790094605,0.44273,0.218266,0.861277,0.0,MEDIUM,0
acc_M1099109905,0.44273,0.246225,0.829823,0.0,MEDIUM,0
acc_M491210440,0.44273,0.199127,0.882808,0.0,MEDIUM,0
tx_28348,0.442729,0.291048,0.573143,0.55,MEDIUM,0
acc_M2012635448,0.442729,0.203653,0.877713,0.0,MEDIUM,0
acc_C492930195,0.442729,0.25901,0.646685,0.45,MEDIUM,0
acc_C2011941350,0.442726,0.346425,0.717086,0.0,MEDIUM,0
acc_C1300385514,0.442725,0.368489,0.692261,0.0,MEDIUM,0
acc_M1830688100,0.442722,0.273867,0.798704,0.0,MEDIUM,0
acc_C1079190991,0.442716,0.339885,0.72442,0.0,MEDIUM,0
tx_15802,0.442716,0.161717,0.924857,0.0,MEDIUM,0
acc_M1041397241,0.442716,0.271339,0.801533,0.0,MEDIUM,0
acc_C1233960076,0.442715,0.218572,0.692145,0.45,MEDIUM,0
acc_C44336565,0.442714,0.208437,0.703543,0.45,MEDIUM,0
acc_M416174040,0.442714,0.198762,0.883177,0.0,MEDIUM,0
acc_M769877691,0.442709,0.277189,0.794937,0.0,MEDIUM,0
acc_M1436718473,0.442709,0.229953,0.848076,0.0,MEDIUM,0
tx_2396,0.442708,0.183673,0.900138,0.0,MEDIUM,0
acc_C776067387,0.442705,0.396108,0.661141,0.0,MEDIUM,0
acc_C1713246999,0.442704,0.332369,0.732844,0.0,MEDIUM,0
acc_M884604029,0.442704,0.194184,0.888304,0.0,MEDIUM,0
acc_C260375128,0.442704,0.295001,0.737383,0.1,MEDIUM,0
acc_M380824237,0.442702,0.226651,0.851772,0.0,MEDIUM,0
acc_M449306000,0.442701,0.218413,0.861038,0.0,MEDIUM,0
acc_C494924294,0.4427,0.334807,0.730091,0.0,MEDIUM,0
tx_38400,0.442699,0.141223,0.947873,0.0,MEDIUM,0
tx_11005,0.442699,0.156286,0.930925,0.0,MEDIUM,0
acc_C709665994,0.442699,0.223821,0.686198,0.45,MEDIUM,0
acc_C1266888166,0.442698,0.246238,0.660977,0.45,MEDIUM,0
acc_C1668110680,0.442698,0.332365,0.732834,0.0,MEDIUM,0
acc_C103340768,0.442697,0.339704,0.724576,0.0,MEDIUM,0
acc_C1559728348,0.442689,0.340657,0.723483,0.0,MEDIUM,0
tx_13576,0.442689,0.288174,0.707527,0.2,MEDIUM,0
acc_C2117565560,0.442687,0.324311,0.741867,0.0,MEDIUM,0
acc_M847550332,0.442685,0.210373,0.870043,0.0,MEDIUM,0
acc_M1807138793,0.442685,0.208913,0.871686,0.0,MEDIUM,0
acc_M568369641,0.442684,0.202501,0.878896,0.0,MEDIUM,0
tx_38628,0.442684,0.200927,0.880667,0.0,MEDIUM,0
acc_M1651316965,0.442683,0.225909,0.85256,0.0,MEDIUM,0
acc_M778725186,0.442681,0.203963,0.877244,0.0,MEDIUM,0
acc_M1517206841,0.44268,0.215945,0.863761,0.0,MEDIUM,0
acc_M1929447269,0.442679,0.233189,0.844359,0.0,MEDIUM,0
acc_C1918316455,0.442678,0.334519,0.730361,0.0,MEDIUM,0
tx_40515,0.442677,0.386111,0.541067,0.35,MEDIUM,0
acc_M282827877,0.442675,0.194014,0.888423,0.0,MEDIUM,0
tx_28923,0.442674,0.183622,0.900111,0.0,MEDIUM,0
acc_M1647624850,0.442673,0.22602,0.852409,0.0,MEDIUM,0
acc_M1814423236,0.442667,0.236857,0.840203,0.0,MEDIUM,0
acc_M1538409062,0.442665,0.251971,0.823196,0.0,MEDIUM,0
acc_M769667423,0.442665,0.231452,0.84628,0.0,MEDIUM,0
acc_M975166053,0.442661,0.191061,0.891707,0.0,MEDIUM,0
tx_6430,0.442659,0.170329,0.915028,0.0,MEDIUM,0
acc_M36720723,0.442657,0.209784,0.870635,0.0,MEDIUM,0
acc_M1369661858,0.442656,0.233694,0.843733,0.0,MEDIUM,0
tx_18645,0.442654,0.130816,0.753217,0.55,MEDIUM,0
acc_C1756837032,0.442652,0.32334,0.742872,0.0,MEDIUM,0
acc_M1466963910,0.442652,0.210066,0.870307,0.0,MEDIUM,0
acc_C2033716851,0.442651,0.221165,0.689067,0.45,MEDIUM,0
acc_C875279579,0.44265,0.330327,0.735006,0.0,MEDIUM,0
acc_M1233209238,0.44265,0.219653,0.859516,0.0,MEDIUM,0
acc_C1730178832,0.442649,0.200358,0.712469,0.45,MEDIUM,0
tx_3463,0.442649,0.189691,0.893222,0.0,MEDIUM,0
acc_M95788093,0.442648,0.24306,0.833178,0.0,MEDIUM,0
acc_M1576395975,0.442646,0.200979,0.880513,0.0,MEDIUM,0
tx_23214,0.442645,0.159883,0.926743,0.0,MEDIUM,0
tx_33185,0.442644,0.181077,0.902899,0.0,MEDIUM,0
tx_30937,0.442644,0.154351,0.932966,0.0,MEDIUM,0
acc_M241210330,0.442643,0.212111,0.867981,0.0,MEDIUM,0
tx_6385,0.442639,0.167122,0.918585,0.0,MEDIUM,0
acc_C459511257,0.442638,0.201184,0.880263,0.0,MEDIUM,0
tx_46568,0.442638,0.235466,0.635446,0.55,MEDIUM,0
tx_34078,0.442637,0.161162,0.850285,0.2,MEDIUM,0
acc_C1324399707,0.442636,0.320585,0.745932,0.0,MEDIUM,0
acc_M864039229,0.442636,0.212739,0.86726,0.0,MEDIUM,0
acc_C79161706,0.442635,0.195893,0.717459,0.45,MEDIUM,0
acc_M1418115093,0.44263,0.256198,0.818352,0.0,MEDIUM,0
tx_30897,0.442628,0.323599,0.536273,0.55,MEDIUM,0
acc_C1529010337,0.442623,0.348657,0.714319,0.0,MEDIUM,0
tx_3401,0.442623,0.161776,0.924561,0.0,MEDIUM,0
tx_10717,0.442623,0.163526,0.92259,0.0,MEDIUM,0
acc_C423385544,0.442621,0.222234,0.687789,0.45,MEDIUM,0
acc_C2114616462,0.44262,0.192205,0.72157,0.45,MEDIUM,0
tx_6488,0.44262,0.21736,0.862019,0.0,MEDIUM,0
acc_C1331088719,0.44262,0.193659,0.719934,0.45,MEDIUM,0
acc_C1600527856,0.44262,0.196588,0.716639,0.45,MEDIUM,0
tx_22795,0.442615,0.135619,0.953967,0.0,MEDIUM,0
acc_C1468426803,0.442614,0.32502,0.740888,0.0,MEDIUM,0
acc_M865304850,0.442611,0.197396,0.884457,0.0,MEDIUM,0
acc_M1791706561,0.442611,0.204173,0.876833,0.0,MEDIUM,0
acc_M68273940,0.442606,0.218688,0.86049,0.0,MEDIUM,0
acc_M300107094,0.442605,0.212805,0.867108,0.0,MEDIUM,0
acc_M1122089151,0.442602,0.214171,0.865562,0.0,MEDIUM,0
acc_M1568019471,0.442601,0.23386,0.843409,0.0,MEDIUM,0
acc_M487613113,0.442601,0.260117,0.813871,0.0,MEDIUM,0
tx_33689,0.442593,0.266686,0.562711,0.65,MEDIUM,0
acc_M1029385246,0.44259,0.219418,0.859629,0.0,MEDIUM,0
tx_1873,0.442584,0.136936,0.952407,0.0,MEDIUM,0
acc_C1712198175,0.442584,0.293431,0.73885,0.1,MEDIUM,0
tx_8546,0.442583,0.170359,0.914804,0.0,MEDIUM,0
acc_M35159292,0.442578,0.235595,0.841402,0.0,MEDIUM,0
acc_M1073793203,0.442573,0.198523,0.883093,0.0,MEDIUM,0
acc_M924087216,0.442572,0.204733,0.876105,0.0,MEDIUM,0
acc_C497279718,0.442572,0.284258,0.58039,0.55,MEDIUM,0
acc_C1620781635,0.44257,0.194599,0.718752,0.45,MEDIUM,0
acc_C1781374873,0.44257,0.203082,0.709207,0.45,MEDIUM,0
acc_M1689696890,0.442568,0.236324,0.840557,0.0,MEDIUM,0
tx_8887,0.442566,0.160733,0.92559,0.0,MEDIUM,0
tx_12511,0.442564,0.1924,0.683711,0.55,MEDIUM,0
tx_40758,0.442563,0.138871,0.743929,0.55,MEDIUM,0
acc_M944826636,0.442561,0.218106,0.861032,0.0,MEDIUM,0
acc_C1546372166,0.442558,0.319127,0.747378,0.0,MEDIUM,0
acc_C89850659,0.442557,0.182128,0.732748,0.45,MEDIUM,0
tx_18845,0.442555,0.272139,0.593981,0.55,MEDIUM,0
tx_34932,0.442554,0.147008,0.941001,0.0,MEDIUM,0
acc_C1713999849,0.442554,0.314054,0.753075,0.0,MEDIUM,0
acc_M7025284,0.44255,0.244145,0.831713,0.0,MEDIUM,0
acc_M475384504,0.442544,0.222806,0.855703,0.0,MEDIUM,0
tx_47774,0.44254,0.205955,0.743401,0.35,MEDIUM,0
acc_M359494998,0.442537,0.218491,0.86054,0.0,MEDIUM,0
acc_C1324100003,0.442535,0.326565,0.738951,0.0,MEDIUM,0
acc_C1505722043,0.442535,0.21964,0.652993,0.55,MEDIUM,0
acc_M1652589261,0.442531,0.200099,0.881216,0.0,MEDIUM,0
acc_C1262398789,0.442531,0.181753,0.733104,0.45,MEDIUM,0
acc_M1752953998,0.44253,0.255853,0.818491,0.0,MEDIUM,0
tx_40501,0.442529,0.164857,0.920858,0.0,MEDIUM,0
tx_17976,0.442527,0.13981,0.949033,0.0,MEDIUM,0
tx_29386,0.442526,0.175234,0.909178,0.0,MEDIUM,0
tx_12081,0.442526,0.213224,0.866438,0.0,MEDIUM,0
acc_M1868386403,0.442521,0.204885,0.875806,0.0,MEDIUM,0
tx_35684,0.442521,0.175763,0.90857,0.0,MEDIUM,0
acc_M1937072695,0.442519,0.219843,0.858974,0.0,MEDIUM,0
acc_C1487516089,0.442518,0.335765,0.728559,0.0,MEDIUM,0
acc_C1411549761,0.442517,0.335495,0.728861,0.0,MEDIUM,0
acc_C472728341,0.442515,0.205837,0.70597,0.45,MEDIUM,0
acc_M1248947802,0.442512,0.208888,0.871282,0.0,MEDIUM,0
acc_M796018674,0.442511,0.209555,0.870527,0.0,MEDIUM,0
acc_C173996053,0.442509,0.354702,0.707232,0.0,MEDIUM,0
acc_M210532515,0.442506,0.223411,0.854927,0.0,MEDIUM,0
tx_15558,0.442505,0.186933,0.895962,0.0,MEDIUM,0
acc_C763610533,0.442505,0.340868,0.722787,0.0,MEDIUM,0
acc_M840591224,0.442504,0.217728,0.861316,0.0,MEDIUM,0
acc_M367715578,0.442502,0.284381,0.786328,0.0,MEDIUM,0
acc_M1023961914,0.442501,0.224633,0.853541,0.0,MEDIUM,0
acc_C1971051455,0.442499,0.196112,0.716872,0.45,MEDIUM,0
acc_C1301957740,0.442499,0.197951,0.677303,0.55,MEDIUM,0
acc_C503319063,0.442494,0.358537,0.702881,0.0,MEDIUM,0
acc_C977254472,0.442491,0.366507,0.693906,0.0,MEDIUM,0
acc_C488399791,0.442491,0.336532,0.727628,0.0,MEDIUM,0
tx_18510,0.442491,0.170312,0.914628,0.0,MEDIUM,0
acc_M1516210504,0.44249,0.279987,0.791239,0.0,MEDIUM,0
acc_M1063573827,0.44249,0.205717,0.874794,0.0,MEDIUM,0
acc_C480964859,0.442489,0.17837,0.868055,0.1,MEDIUM,0
acc_M1340267778,0.442489,0.215705,0.863554,0.0,MEDIUM,0
tx_18139,0.442487,0.198338,0.676837,0.55,MEDIUM,0
acc_C948424584,0.442485,0.205513,0.706259,0.45,MEDIUM,0
acc_C1938865069,0.442485,0.19371,0.719539,0.45,MEDIUM,0
acc_C313427379,0.442484,0.343057,0.720271,0.0,MEDIUM,0
tx_28953,0.442483,0.172332,0.912333,0.0,MEDIUM,0
acc_M731431696,0.442482,0.208611,0.871517,0.0,MEDIUM,0
acc_C1589399802,0.442482,0.298439,0.564211,0.55,MEDIUM,0
acc_C1380081342,0.442482,0.191181,0.722376,0.45,MEDIUM,0
acc_C1482260218,0.44248,0.308538,0.590345,0.45,MEDIUM,0
acc_M2075499676,0.442478,0.238828,0.837513,0.0,MEDIUM,0
tx_36652,0.442478,0.17124,0.91355,0.0,MEDIUM,0
acc_C1551162395,0.442476,0.323784,0.741932,0.0,MEDIUM,0
acc_C111409225,0.442474,0.2022,0.70996,0.45,MEDIUM,0
acc_C208233227,0.442474,0.341565,0.721924,0.0,MEDIUM,0
acc_C2031563133,0.442472,0.557737,0.441226,0.1,MEDIUM,0
acc_C1403405730,0.442472,0.333959,0.730475,0.0,MEDIUM,0
acc_M964416619,0.442472,0.199786,0.881421,0.0,MEDIUM,0
acc_C1186268304,0.44247,0.295149,0.567883,0.55,MEDIUM,0
acc_C2082852150,0.44247,0.385126,0.672909,0.0,MEDIUM,0
acc_M405488475,0.442468,0.205321,0.875185,0.0,MEDIUM,0
tx_11568,0.442464,0.152027,0.935128,0.0,MEDIUM,0
acc_M52439501,0.442464,0.184371,0.898741,0.0,MEDIUM,0
tx_11696,0.442464,0.205264,0.875238,0.0,MEDIUM,0
tx_31359,0.442463,0.234364,0.711249,0.35,MEDIUM,0
tx_29287,0.442461,0.157467,0.929003,0.0,MEDIUM,0
acc_M1339410129,0.44246,0.179208,0.904542,0.0,MEDIUM,0
acc_C622690269,0.442459,0.391921,0.665237,0.0,MEDIUM,0
acc_C1589782498,0.442459,0.312189,0.548684,0.55,MEDIUM,0
acc_C1200246596,0.442457,0.327909,0.737244,0.0,MEDIUM,0
acc_M167947029,0.442453,0.219445,0.859256,0.0,MEDIUM,0
tx_5242,0.44245,0.259319,0.81439,0.0,MEDIUM,0
tx_28136,0.44245,0.142797,0.945478,0.0,MEDIUM,0
acc_C534253640,0.44245,0.372583,0.48072,0.55,MEDIUM,0
acc_M73688220,0.442448,0.208721,0.871309,0.0,MEDIUM,0
acc_C1281268903,0.442448,0.29783,0.602311,0.45,MEDIUM,0
acc_C2046545652,0.442443,0.341577,0.721833,0.0,MEDIUM,0
tx_23243,0.442442,0.276468,0.663829,0.35,MEDIUM,0
acc_C2060124480,0.44244,0.276445,0.588851,0.55,MEDIUM,0
acc_M87487369,0.442439,0.228944,0.848535,0.0,MEDIUM,0
acc_C537021796,0.442436,0.215392,0.695023,0.45,MEDIUM,0
acc_M1978783550,0.442436,0.198424,0.882862,0.0,MEDIUM,0
acc_C1780990696,0.442433,0.37778,0.68108,0.0,MEDIUM,0
acc_C1617608633,0.442433,0.176854,0.700872,0.55,MEDIUM,0
tx_31194,0.442432,0.26515,0.807786,0.0,MEDIUM,0
tx_14279,0.442431,0.340488,0.591779,0.35,MEDIUM,0
acc_C843444187,0.442428,0.200924,0.711281,0.45,MEDIUM,0
acc_C1883144272,0.442426,0.25852,0.64648,0.45,MEDIUM,0
acc_C725953479,0.442426,0.201615,0.710498,0.45,MEDIUM,0
acc_C2030624383,0.442426,0.196104,0.716698,0.45,MEDIUM,0
acc_C94459648,0.442424,0.351822,0.710261,0.0,MEDIUM,0
acc_C1410250999,0.442424,0.232922,0.675272,0.45,MEDIUM,0
acc_M877029119,0.442423,0.216983,0.861953,0.0,MEDIUM,0
acc_C254471655,0.442422,0.355407,0.706222,0.0,MEDIUM,0
tx_43227,0.442421,0.31206,0.754986,0.0,MEDIUM,0
acc_C159851247,0.442421,0.331327,0.733309,0.0,MEDIUM,0
acc_M496452170,0.44242,0.214843,0.864351,0.0,MEDIUM,0
tx_26586,0.44242,0.143415,0.944709,0.0,MEDIUM,0
acc_M1110002916,0.442419,0.224815,0.853131,0.0,MEDIUM,0
tx_24678,0.442417,0.223097,0.723808,0.35,MEDIUM,0
acc_C1490819754,0.442416,0.201177,0.710966,0.45,MEDIUM,0
acc_C2104691147,0.442414,0.3209,0.745022,0.0,MEDIUM,0
acc_M1473686594,0.442412,0.202256,0.878492,0.0,MEDIUM,0
acc_M169855578,0.442407,0.23356,0.843262,0.0,MEDIUM,0
acc_M429150862,0.442407,0.239432,0.836657,0.0,MEDIUM,0
tx_46027,0.442406,0.279435,0.585401,0.55,MEDIUM,0
acc_M799834280,0.442405,0.218071,0.860683,0.0,MEDIUM,0
tx_17652,0.442404,0.149215,0.938145,0.0,MEDIUM,0
tx_5249,0.442403,0.197857,0.883417,0.0,MEDIUM,0
acc_C1519396442,0.442398,0.333651,0.730637,0.0,MEDIUM,0
acc_C1153012839,0.442395,0.385445,0.503612,0.45,MEDIUM,0
acc_M51906220,0.442395,0.228311,0.849136,0.0,MEDIUM,0
acc_C31770190,0.442394,0.198519,0.713902,0.45,MEDIUM,0
acc_M45090691,0.442394,0.203623,0.876908,0.0,MEDIUM,0
acc_C817192110,0.442389,0.187263,0.726551,0.45,MEDIUM,0
acc_M730606907,0.442382,0.175043,0.909032,0.0,MEDIUM,0
tx_22754,0.442382,0.219,0.85958,0.0,MEDIUM,0
acc_M21247289,0.442381,0.190375,0.89178,0.0,MEDIUM,0
acc_M199772468,0.442379,0.257019,0.8168,0.0,MEDIUM,0
acc_C747982058,0.442378,0.325481,0.739779,0.0,MEDIUM,0
acc_C102947379,0.442378,0.378757,0.679845,0.0,MEDIUM,0
tx_44075,0.442373,0.230421,0.715457,0.35,MEDIUM,0
acc_C2133505858,0.442372,0.320789,0.745042,0.0,MEDIUM,0
acc_M1404076303,0.44237,0.174316,0.909821,0.0,MEDIUM,0
acc_M573424492,0.442369,0.248643,0.8262,0.0,MEDIUM,0
acc_M467148386,0.442366,0.182854,0.900204,0.0,MEDIUM,0
acc_C792662185,0.442365,0.238346,0.631523,0.55,MEDIUM,0
acc_M1094892192,0.442365,0.193764,0.887927,0.0,MEDIUM,0
acc_C762509150,0.442364,0.322576,0.743012,0.0,MEDIUM,0
acc_M296759238,0.442359,0.232521,0.844311,0.0,MEDIUM,0
tx_32317,0.442359,0.235379,0.841096,0.0,MEDIUM,0
acc_C921533797,0.442357,0.244251,0.662362,0.45,MEDIUM,0
tx_20334,0.442357,0.130503,0.959075,0.0,MEDIUM,0
acc_M1958688815,0.442356,0.201244,0.879491,0.0,MEDIUM,0
tx_30834,0.442354,0.141563,0.946627,0.0,MEDIUM,0
acc_M1570710450,0.442353,0.194781,0.886752,0.0,MEDIUM,0
acc_M146009713,0.442352,0.195676,0.885745,0.0,MEDIUM,0
acc_M545666041,0.442351,0.259328,0.814133,0.0,MEDIUM,0
tx_39441,0.442351,0.266412,0.806162,0.0,MEDIUM,0
tx_3421,0.442349,0.160853,0.924912,0.0,MEDIUM,0
acc_C1279684094,0.442347,0.319588,0.74633,0.0,MEDIUM,0
acc_M1862900975,0.442346,0.190904,0.891097,0.0,MEDIUM,0
tx_41379,0.442345,0.173451,0.910729,0.0,MEDIUM,0
tx_42193,0.442344,0.226266,0.77631,0.2,MEDIUM,0
acc_M347821041,0.442342,0.209376,0.870308,0.0,MEDIUM,0
acc_C2042001187,0.44234,0.34282,0.720178,0.0,MEDIUM,0
acc_C920392577,0.44234,0.350929,0.504804,0.55,MEDIUM,0
acc_C711790515,0.442338,0.321115,0.744591,0.0,MEDIUM,0
acc_C774511580,0.442336,0.236301,0.671252,0.45,MEDIUM,0
acc_C556766481,0.442334,0.335154,0.560036,0.45,MEDIUM,0
acc_C1232745430,0.442333,0.343183,0.719751,0.0,MEDIUM,0
acc_M2035090578,0.442333,0.207958,0.87188,0.0,MEDIUM,0
acc_C1670178455,0.442333,0.187543,0.726097,0.45,MEDIUM,0
acc_M1942056817,0.44233,0.209933,0.869651,0.0,MEDIUM,0
acc_C592362484,0.442329,0.336886,0.726826,0.0,MEDIUM,0
acc_M1777067158,0.442329,0.221608,0.856513,0.0,MEDIUM,0
acc_C1189974680,0.442326,0.231122,0.639551,0.55,MEDIUM,0
acc_M1819957603,0.442325,0.193776,0.887813,0.0,MEDIUM,0
acc_M1350518777,0.442324,0.225483,0.852141,0.0,MEDIUM,0
acc_C800824383,0.442324,0.349073,0.544352,0.45,MEDIUM,0
acc_M217103506,0.442324,0.215777,0.863062,0.0,MEDIUM,0
acc_C370563826,0.442322,0.315698,0.750645,0.0,MEDIUM,0
acc_C1947682027,0.44232,0.197567,0.714788,0.45,MEDIUM,0
acc_C833931542,0.44232,0.181514,0.732848,0.45,MEDIUM,0
acc_M446445803,0.442319,0.263605,0.809241,0.0,MEDIUM,0
acc_C146691070,0.442319,0.22356,0.685544,0.45,MEDIUM,0
tx_20639,0.442318,0.291827,0.77749,0.0,MEDIUM,0
acc_C866697986,0.442313,0.341536,0.721554,0.0,MEDIUM,0
acc_C721748895,0.442311,0.261265,0.811854,0.0,MEDIUM,0
acc_M1979242928,0.442311,0.217341,0.861268,0.0,MEDIUM,0
tx_31136,0.44231,0.319148,0.615484,0.35,MEDIUM,0
tx_10237,0.442309,0.148671,0.938517,0.0,MEDIUM,0
tx_12942,0.442308,0.246534,0.828419,0.0,MEDIUM,0
acc_M1156658546,0.442305,0.229955,0.847062,0.0,MEDIUM,0
tx_40444,0.442304,0.151148,0.80447,0.35,MEDIUM,0
acc_C403198271,0.442303,0.237123,0.670245,0.45,MEDIUM,0
acc_C957608454,0.4423,0.321909,0.743602,0.0,MEDIUM,0
acc_M828093115,0.442292,0.251783,0.822473,0.0,MEDIUM,0
acc_C832562854,0.442288,0.198641,0.7135,0.45,MEDIUM,0
acc_C1908990214,0.442287,0.341696,0.721308,0.0,MEDIUM,0
acc_C51005762,0.442284,0.172362,0.705553,0.55,MEDIUM,0
tx_28482,0.442283,0.134221,0.954708,0.0,MEDIUM,0
acc_C690636416,0.44228,0.189462,0.723806,0.45,MEDIUM,0
tx_20172,0.442279,0.180532,0.902598,0.0,MEDIUM,0
acc_M1316606518,0.442278,0.233847,0.842618,0.0,MEDIUM,0
acc_M476816542,0.442272,0.210133,0.86928,0.0,MEDIUM,0
acc_M1313876084,0.44227,0.240938,0.834619,0.0,MEDIUM,0
acc_M1829492778,0.442268,0.214894,0.863915,0.0,MEDIUM,0
acc_C1307239780,0.442266,0.245183,0.661086,0.45,MEDIUM,0
tx_44805,0.442266,0.160419,0.925194,0.0,MEDIUM,0
acc_C778264539,0.442265,0.277386,0.587353,0.55,MEDIUM,0
acc_C2083168841,0.442262,0.31938,0.746354,0.0,MEDIUM,0
tx_40570,0.44226,0.21362,0.659078,0.55,MEDIUM,0
acc_C1507466717,0.442258,0.187929,0.725474,0.45,MEDIUM,0
acc_C589309113,0.442257,0.386238,0.671125,0.0,MEDIUM,0
acc_C715160960,0.442256,0.333572,0.730371,0.0,MEDIUM,0
acc_M181914700,0.442254,0.194956,0.88631,0.0,MEDIUM,0
tx_41647,0.442254,0.141258,0.946719,0.0,MEDIUM,0
acc_M426022898,0.442252,0.248378,0.826206,0.0,MEDIUM,0
acc_M2045422556,0.442248,0.199836,0.880805,0.0,MEDIUM,0
acc_M213032971,0.442246,0.199093,0.881636,0.0,MEDIUM,0
acc_M1995184501,0.442244,0.203277,0.876923,0.0,MEDIUM,0
acc_C1445448489,0.442242,0.325119,0.739845,0.0,MEDIUM,0
acc_M374585422,0.442242,0.231134,0.845578,0.0,MEDIUM,0
acc_M666939664,0.442241,0.202847,0.8774,0.0,MEDIUM,0
acc_C211507865,0.442235,0.209417,0.701245,0.45,MEDIUM,0
acc_M912747546,0.442234,0.206168,0.873646,0.0,MEDIUM,0
acc_C318145665,0.442233,0.332602,0.731406,0.0,MEDIUM,0
acc_C335610666,0.442232,0.267763,0.598097,0.55,MEDIUM,0
acc_M719342934,0.442231,0.215715,0.862897,0.0,MEDIUM,0
acc_C412682067,0.442231,0.321465,0.743928,0.0,MEDIUM,0
acc_C1524475288,0.44223,0.320028,0.745542,0.0,MEDIUM,0
acc_C674908234,0.442229,0.455069,0.593619,0.0,MEDIUM,0
tx_22851,0.442229,0.204145,0.875909,0.0,MEDIUM,0
acc_C434676900,0.442228,0.328106,0.73645,0.0,MEDIUM,0
tx_35020,0.442227,0.223783,0.647561,0.55,MEDIUM,0
acc_M327489408,0.442225,0.218587,0.859652,0.0,MEDIUM,0
acc_C1312762120,0.442224,0.329816,0.734517,0.0,MEDIUM,0
tx_37043,0.442222,0.27341,0.591719,0.55,MEDIUM,0
acc_M2008541060,0.442218,0.186491,0.895742,0.0,MEDIUM,0
acc_C1400154097,0.442216,0.280955,0.583217,0.55,MEDIUM,0
acc_M823036788,0.442215,0.216495,0.861981,0.0,MEDIUM,0
acc_M740419935,0.442214,0.214918,0.863753,0.0,MEDIUM,0
acc_M144967076,0.442213,0.188679,0.893269,0.0,MEDIUM,0
acc_C1911862684,0.44221,0.359179,0.70145,0.0,MEDIUM,0
acc_C1924676857,0.44221,0.315216,0.544658,0.55,MEDIUM,0
acc_M1590842898,0.442209,0.239161,0.836466,0.0,MEDIUM,0
acc_M318323794,0.442209,0.182736,0.899946,0.0,MEDIUM,0
acc_M1863148638,0.442207,0.216193,0.862301,0.0,MEDIUM,0
acc_M335107734,0.442204,0.204596,0.875339,0.0,MEDIUM,0
acc_C1719550250,0.442204,0.389622,0.667184,0.0,MEDIUM,0
acc_M1073474040,0.442202,0.199467,0.881105,0.0,MEDIUM,0
tx_35163,0.442201,0.221498,0.650067,0.55,MEDIUM,0
acc_C2113818081,0.442199,0.344314,0.718143,0.0,MEDIUM,0
acc_M2093954864,0.442199,0.203454,0.876611,0.0,MEDIUM,0
acc_C1362110691,0.442198,0.300394,0.598802,0.45,MEDIUM,0
acc_C1350158163,0.442196,0.189608,0.72343,0.45,MEDIUM,0
acc_C1111535829,0.442193,0.235797,0.671461,0.45,MEDIUM,0
tx_8925,0.442188,0.217086,0.861249,0.0,MEDIUM,0
tx_6910,0.442188,0.170934,0.91317,0.0,MEDIUM,0
acc_C2081195722,0.442187,0.335002,0.72859,0.0,MEDIUM,0
acc_C1370462857,0.442186,0.348252,0.713681,0.0,MEDIUM,0
acc_C797540047,0.442185,0.176035,0.738674,0.45,MEDIUM,0
acc_M480579129,0.442183,0.190389,0.89127,0.0,MEDIUM,0
acc_C348844904,0.442182,0.325821,0.738907,0.0,MEDIUM,0
acc_M1468876586,0.442181,0.259852,0.81312,0.0,MEDIUM,0
tx_2348,0.442178,0.311108,0.624198,0.35,MEDIUM,0
tx_29574,0.442175,0.140867,0.946963,0.0,MEDIUM,0
acc_C1886205612,0.442175,0.253094,0.651957,0.45,MEDIUM,0
acc_C134363396,0.442173,0.185311,0.728208,0.45,MEDIUM,0
acc_M1663079416,0.442172,0.18691,0.895155,0.0,MEDIUM,0
acc_C2065770066,0.44217,0.348464,0.713403,0.0,MEDIUM,0
acc_C1964495948,0.442169,0.370316,0.688816,0.0,MEDIUM,0
